ASS_NR;IFOPT
8490;de:05362:81952
8491;de:05362:81782
8492;de:05362:81783
8493;de:05362:81784
8494;de:05362:81785
8495;de:05362:81786
8496;de:05362:81278
8497;de:05362:81279
8498;de:05362:81280
8499;de:05362:81482
8500;de:05362:81483
8501;de:05362:81484
8502;de:05362:85294
8503;de:05362:81843
8504;de:05314:64554
8505;de:05362:82754
8506;de:05314:64774
8507;de:05314:64512
8508;de:07131:080231
8509;de:07131:080232
8510;de:07131:080233
8511;de:07131:080227
8512;de:07131:080280
8513;de:07131:080265
8514;de:07131:080278
8515;de:07131:080279
8516;de:07131:080234
8517;de:07131:080237
8518;de:07131:080236
8519;de:07131:080229
8520;de:07131:080230
8521;de:05366:78239
8522;de:05316:23343
8523;de:05366:78643
8524;de:05366:78644
8525;de:05366:74153
8526;de:07131:080095
8527;de:05366:72169
8528;de:05366:72166
8529;de:05366:72167
8530;de:05366:72163
8531;de:05382:55731
8532;de:05366:72164
8533;de:05366:72171
8534;de:05366:72172
8535;de:05362:88183
8536;de:05366:72165
8537;de:05366:72161
8538;de:05366:72168
8539;de:05366:72936
8540;de:05366:71743
8541;de:05382:55740
8542;de:05382:57171
8543;de:05366:79535
8544;de:05382:55945
8545;de:05314:68716
8546;de:05382:57172
8547;de:05382:57283
8548;de:05382:57288
8549;de:05366:74541
8550;de:05366:74542
8551;de:05366:74139
8552;de:05366:74156
8553;de:05366:74944
8554;de:05366:74943
8555;de:05366:74942
8556;de:05366:74941
8557;de:05366:74940
8558;de:05366:74836
8559;de:05366:74842
8560;de:05366:74841
8561;de:05366:74831
8562;de:05366:74931
8563;de:05366:74932
8564;de:05366:74152
8565;de:05366:74151
8566;de:05382:58325
8567;de:05366:78272
8568;de:05366:78271
8569;de:05366:78150
8570;de:05158:19839
8571;de:05382:58327
8572;de:05366:78151
8573;de:05366:78276
8574;de:05366:74155
8575;de:05122:13819
8576;de:05382:52145
8577;de:05374:48438
8578;de:05314:66632
8579;de:05314:66633
8580;de:05362:84660
8581;de:05122:13029
8582;de:05122:13838
8583;de:05158:19864
8584;de:05158:19661
8585;de:05111:18870
8586;de:05111:18826
8587;de:05366:75741
8588;de:05382:57935
8589;de:05378:38462
8591;de:05316:23344
8592;de:05366:72944
8593;de:05316:23345
8594;de:05366:75361
8596;de:05366:72945
8597;de:05366:72053
8598;de:05378:38465
8599;de:05366:75438
8600;de:05378:34145
8601;de:05382:51143
8604;de:05366:75363
8606;de:05314:62131
8607;de:05314:62136
8609;de:05382:53847
8611;de:05358:4965
8612;de:05358:4921
8613;de:05358:6039
8614;de:05358:6075
8615;de:05358:6045
8616;de:05358:6029
8617;de:05358:6069
8622;de:05316:21346
8623;de:05358:3395
8625;de:05358:3397
8626;de:05378:35242
8628;de:05358:3409
8632;de:05378:35243
8633;de:05382:53736
8634;de:05314:68748
8635;de:05314:65144
8636;de:05382:52592
8637;de:05382:52593
8638;de:05316:23140
8639;de:05120:12259
8640;de:05382:52594
8641;de:05120:12343
8642;de:05378:34836
8643;de:05378:32243
8645;de:05378:35244
8646;de:05374:43734
8647;de:05378:31844
8649;de:05382:53937
8650;de:05382:52596
8651;de:05366:72174
8652;de:05382:52597
8653;de:05122:13035
8654;de:05122:13734
8655;de:05122:13036
8656;de:05382:52598
8657;de:05334:5453
8658;de:05378:32248
8660;de:05382:59642
8661;de:05382:59687
8662;de:05382:59655
8663;de:05382:59649
8664;de:05334:5383
8665;de:05382:59650
8667;de:05366:78834
8668;de:05122:13784
8669;de:05162:20708
8670;de:05316:23399
8671;de:05316:23398
8672;de:05316:23397
8674;de:05358:4961
8675;de:05358:3389
8676;de:05366:72157
8677;de:05358:6063
8678;de:05358:6061
8679;de:05358:6059
8680;de:05358:6065
8681;de:05358:6033
8682;de:05358:6057
8683;de:05382:57290
8685;de:05362:88537
8686;de:05358:6037
8687;de:05358:6071
8688;de:05358:4479
8689;de:05362:88439
8690;de:05362:88237
8695;de:05378:38232
8696;de:07131:080235
8702;de:05111:18230
8703;de:05158:19306
8704;de:05382:57366
8705;de:05158:19910
8706;de:05366:74340
8707;de:05366:76834
8708;de:05378:35147
8709;de:05378:35148
8710;de:05378:35154
8711;de:05378:31269
8712;de:05316:22175
8713;de:05316:23182
8714;de:05111:18269
8715;de:05382:55896
8716;de:05158:19364
8717;de:05382:57399
8718;de:05162:20600
8719;de:05162:20726
8720;de:05366:77136
8721;de:05378:32444
8723;de:05334:4875
8724;de:05378:35238
8725;de:05378:35239
8726;de:05334:4859
8727;de:05382:52571
8728;de:05382:52572
8729;de:05334:4849
8730;de:05382:52574
8731;de:05382:52575
8732;de:05382:52576
8733;de:05382:52577
8734;de:05382:52961
8736;de:05382:52963
8737;de:05382:52999
8738;de:05316:23396
8739;de:05316:23395
8740;de:05316:23394
8741;de:05316:23393
8742;de:05316:23392
8743;de:05362:81194
8745;de:05358:5036
8746;de:05382:52843
8747;de:05382:52965
8748;de:05382:52966
8749;de:05382:52967
8750;de:05382:52968
8751;de:05382:52969
8752;de:05382:52970
8753;de:05382:52971
8754;de:05315:19688
8755;de:05382:52557
8756;de:05315:16701
8757;de:05382:55159
8758;de:05382:55148
8759;de:05382:59634
8760;de:05374:46244
8761;de:05382:54831
8762;de:05382:54768
8763;de:05382:54662
8764;de:05382:54863
8766;de:05382:53938
8768;de:05366:72176
8770;de:05382:55642
8771;de:05366:72179
8772;de:05366:72180
8773;de:05366:72181
8774;de:05366:72182
8775;de:05366:72183
8776;de:05366:72184
8777;de:05366:72185
8779;de:05366:72187
8780;de:05366:72188
8781;de:05366:72189
8782;de:05366:72190
8783;de:05366:72191
8784;de:05366:72192
8785;de:05366:72193
8786;de:05366:72194
8787;de:05366:72195
8788;de:05366:72196
8789;de:05366:72197
8790;de:05366:72149
8791;de:05366:72150
8792;de:05366:72151
8793;de:05366:72152
8794;de:05382:58328
8795;de:05366:72154
8796;de:05366:72155
8797;de:05366:72175
8798;de:05366:72177
8799;de:05366:72178
8800;de:05366:71744
8801;de:05358:5039
8802;de:05358:5055
8803;de:05358:5059
8804;de:05358:2295
8805;de:05366:72198
8806;de:05366:72199
8807;de:05358:4929
8808;de:05366:75740
8809;de:05382:53846
8810;de:05314:64244
8811;de:05314:63157
8812;de:05314:63765
8813;de:05314:64758
8814;de:05314:64759
8815;de:05314:69380
8816;de:05382:53656
8817;de:05382:58554
8818;de:05366:71136
8819;de:05362:86150
8820;de:05366:74130
8821;de:05378:34434
8822;de:05378:34435
8823;de:05316:23257
8824;de:05316:23359
8825;de:05316:23356
8826;de:05374:45765
8827;de:05362:87482
8828;de:05374:45752
8829;de:05374:47199
8830;de:05362:86335
8831;de:05362:86336
8832;de:05314:62601
8833;de:05382:58460
8836;de:05362:84368
8837;de:05362:87475
8838;de:05382:58186
8839;de:05382:58187
8840;de:05362:86345
8841;de:05314:62674
8842;de:05382:53740
8843;de:05366:78245
8844;de:05382:51152
8845;de:05382:51402
8846;de:05378:31539
8847;de:05378:31559
8848;de:05378:31346
8850;de:05366:72743
8851;de:05316:21149
8852;de:05316:23174
8853;de:05382:56182
8854;de:05382:56183
8855;de:05366:72748
8856;de:05366:72642
8857;de:05366:72643
8858;de:05366:72644
8859;de:05366:72645
8860;de:05366:72538
8861;de:05366:72539
8862;de:05366:72540
8863;de:05366:72937
8864;de:05366:72938
8865;de:05366:72939
8866;de:05366:72940
8867;de:05382:56184
8868;de:05366:72160
8869;de:05366:72031
8870;de:05366:72032
8871;de:05366:72033
8872;de:05366:72034
8873;de:05366:72158
8874;de:05366:72159
8876;de:05366:72449
8877;de:05366:72450
8878;de:05366:72451
8879;de:05366:72452
8880;de:05366:72453
8881;de:05366:72640
8882;de:05366:72641
8883;de:05366:72035
8884;de:05366:72036
8885;de:05366:75264
8886;de:05382:51142
8887;de:05366:75153
8888;de:05362:88233
8889;de:05378:31335
8890;de:05366:75141
8891;de:05366:75162
8892;de:05366:75262
8893;de:05366:75230
8895;de:05362:88437
8896;de:05362:84386
8897;de:05382:52156
8898;de:05362:87494
8899;de:05314:67558
8900;de:05382:58555
8901;de:05382:59736
8902;de:05362:83946
8903;de:05362:84592
8904;de:05362:84392
8905;de:05362:84542
8906;de:05366:75166
8907;de:05362:84692
8908;de:05362:84193
8909;de:05362:84693
8910;de:05362:84694
8911;de:05366:75263
8912;de:05362:84370
8913;de:05366:75185
8914;de:05382:58485
8915;de:05366:75534
8916;de:05366:77231
8917;de:05382:58488
8918;de:05382:58489
8919;de:05382:58585
8920;de:05366:75229
8921;de:05382:58578
8923;de:05378:36143
8924;de:05378:36144
8925;de:05366:75730
8926;de:05362:83344
8927;de:05362:84563
8928;de:05362:84173
8929;de:05362:84774
8930;de:05362:84775
8931;de:05362:86339
8932;de:05362:86340
8933;de:05366:76934
8934;de:05378:31530
8935;de:05316:22367
8936;de:05316:23173
8937;de:05316:21347
8938;de:05316:21348
8939;de:05366:75638
8940;de:05366:72130
8941;de:05314:62678
8942;de:05158:19363
8943;de:05362:83173
8944;de:05122:13783
8945;de:05382:52144
8947;de:05382:54850
8948;de:05120:12514
8949;de:05314:67557
8950;de:05314:68717
8951;de:05382:53461
8952;de:05362:87483
8953;de:05120:12113
8954;de:05120:12058
8955;de:05122:13006
8956;de:05122:13869
8959;de:05362:82485
8960;de:05382:57131
8961;de:05362:82161
8962;de:05366:78846
8963;de:05366:78650
8964;de:05366:78847
8965;de:05366:78848
8966;de:05366:77187
8967;de:05366:77533
8968;de:05366:77534
8969;de:05366:77535
8970;de:05366:77435
8971;de:05366:77933
8975;de:05366:78343
8976;de:05366:78344
8977;de:05366:78345
8978;de:05366:78250
8979;de:05366:78348
8980;de:05366:78349
8983;de:05382:53940
8984;de:05314:63677
8986;de:05366:76341
8987;de:05382:55179
8988;de:05366:76839
8989;de:05366:79447
8990;de:05366:79536
8991;de:05366:79537
8992;de:05366:79538
8993;de:05366:79546
8994;de:05366:79547
8996;de:05362:82148
8998;de:05366:79548
9000;de:05362:83665
9001;de:05362:83666
9002;de:05362:83667
9003;de:05362:88184
9004;de:05362:88180
9005;de:05362:88438
9006;de:05366:72950
9007;de:05362:88980
9008;de:05366:77237
9009;de:05366:75499
9010;de:05362:88137
9011;de:05382:53144
9012;de:05362:82663
9013;de:05362:88441
9014;de:05362:82162
9015;de:05362:81845
9016;de:05362:82151
9017;de:05362:82130
9018;de:05366:79452
9019;de:05362:82132
9020;de:05362:81844
9021;de:05362:81846
9022;de:05362:88440
9023;de:05366:71198
9024;de:05362:89690
9025;de:05366:73237
9026;de:05378:34180
9027;de:05366:71737
9028;de:05362:83269
9029;de:05314:65251
9030;de:05362:83947
9031;de:05362:83948
9032;de:05366:72946
9033;de:05334:4855
9034;de:05316:23346
9035;de:05366:72054
9036;de:05334:4867
9037;de:05316:23347
9038;de:05314:62680
9039;de:05314:64687
9040;de:05362:83179
9041;de:05362:83175
9042;de:05362:83174
9043;de:05366:72953
9044;de:05374:45756
9045;de:05158:34532
9046;de:07138:020551
9047;de:07138:020568
9048;de:05358:2357
9049;de:05366:72952
9050;de:05366:72951
9051;de:07138:020556
9052;de:05362:88842
9053;de:05362:84337
9054;de:05378:36549
9055;de:05362:84360
9056;de:05362:83176
9057;de:05362:85462
9058;de:05362:85463
9059;de:05382:52599
9060;de:05382:52595
9061;de:05382:52590
9067;de:05378:31848
9068;de:05378:31849
9069;de:05314:61469
9070;de:05382:57455
9072;de:05362:86937
9073;de:05314:64692
9074;de:05366:75245
9075;de:05378:31637
9076;de:05378:33148
9077;de:05378:33149
9078;de:05122:13808
9079;de:05378:33147
9080;de:05378:31440
9081;de:05314:61259
9082;de:05122:13805
9084;de:05158:19902
9085;de:05366:78438
9086;de:05366:72954
9087;de:05378:31660
9088;de:05378:34165
9089;de:05378:34166
9090;de:05378:34167
9091;de:05378:34168
9092;de:05362:86391
9093;de:05120:12249
9094;de:05120:12109
9095;de:05378:34834
9096;de:05120:12011
9098;de:05362:83177
9099;de:05378:34170
9103;de:05382:51545
9104;de:05382:51638
9106;de:05374:49355
9107;de:05374:49247
9108;de:05374:49248
9109;de:05374:46654
9111;de:05374:49735
9113;de:05374:49737
9114;de:05378:31535
9115;de:05382:58490
9117;de:05382:58491
9119;de:05362:83485
9120;de:05158:19650
9122;de:05378:31852
9123;de:05378:31856
9124;de:05378:31853
9125;de:05378:31854
9126;de:05378:31855
9127;de:05158:19913
9128;de:05162:20386
9129;de:05362:87491
9130;de:05382:51436
9131;de:07131:080228
9132;de:05378:37347
9133;de:05378:31540
9135;de:05378:38155
9136;de:05378:38156
9137;de:05362:88171
9138;de:05362:88168
9139;de:05362:88169
9140;de:05362:88170
9141;de:05382:51159
9142;de:05362:88348
9143;de:05362:88349
9144;de:05362:88350
9145;de:05362:88356
9146;de:05378:34172
9148;de:05378:34648
9149;de:05378:34649
9150;de:05378:34650
9152;de:05378:38158
9153;de:05378:38446
9154;de:05378:38335
9155;de:05378:38336
9156;de:05378:38447
9157;de:05378:38448
9158;de:05362:87492
9159;de:05366:72948
9160;de:05374:48341
9161;de:05314:60148
9162;de:05366:79246
9163;de:05378:31839
9164;de:05162:20654
9165;de:05162:20652
9166;de:05162:20653
9167;de:05162:20318
9168;de:05366:78938
9169;de:05366:74543
9170;de:05122:13015
9171;de:05366:76840
9172;de:05378:31279
9174;de:05122:13841
9175;de:05122:13711
9176;de:05362:82436
9177;de:07132:090159
9178;de:07132:090160
9179;de:07132:090199
9180;de:07132:090019
9181;de:07132:090011
9182;de:07132:090004
9183;de:07132:090237
9184;de:07132:090220
9185;de:07132:090219
9186;de:07132:090210
9187;de:07132:090233
9188;de:05366:72955
9189;de:05362:87449
9190;de:07138:020009
9191;de:05366:71747
9192;de:05382:53493
9194;de:05366:78284
9195;de:05366:78285
9196;de:05366:78546
9197;de:05366:78146
9198;de:05382:53494
9199;de:05120:12481
9200;de:05382:55735
9201;de:05382:55736
9202;de:05382:59140
9203;de:05382:59141
9204;de:05382:59142
9205;de:05382:59150
9206;de:05382:59151
9207;de:05382:59252
9208;de:05382:59257
9209;de:05382:59155
9210;de:05382:59156
9211;de:05382:55870
9212;de:05122:13043
9213;de:05122:13044
9214;de:05122:13052
9215;de:05122:13050
9217;de:05122:13054
9218;de:05122:13048
9219;de:05158:34531
9220;de:05382:53378
9221;de:05366:73747
9222;de:05378:33151
9223;de:05122:13807
9224;de:05122:13693
9225;de:05122:13695
9226;de:05122:13806
9227;de:05122:13989
9228;de:05366:75138
9229;de:05378:31857
9231;de:05362:81147
9232;de:05374:43939
9233;de:05374:43940
9234;de:05374:43646
9235;de:05374:44435
9236;de:05374:48467
9237;de:05374:48134
9238;de:05374:48842
9239;de:05374:48757
9240;de:05374:47545
9242;de:05374:46835
9243;de:05374:46846
9245;de:05374:43245
9246;de:05158:19339
9247;de:05158:19805
9249;de:05382:55742
9250;de:05374:47170
9251;de:05366:72056
9252;de:05366:72057
9253;de:05366:72098
9254;de:05366:72059
9255;de:05374:43736
9256;de:05374:43737
9257;de:05374:43944
9258;de:05374:43943
9259;de:05374:43945
9260;de:05374:43942
9261;de:05374:43938
9262;de:05162:20330
9263;de:05162:20329
9264;de:05162:20256
9265;de:05162:20257
9266;de:05162:20258
9267;de:05162:20263
9268;de:05162:20264
9269;de:05162:20265
9270;de:05162:20017
9271;de:05162:20435
9272;de:05162:20153
9273;de:05122:13049
9274;de:05162:20247
9275;de:05162:20246
9276;de:05162:20348
9277;de:05162:20347
9278;de:05162:20346
9279;de:05162:20132
9280;de:05162:20345
9281;de:05162:20344
9282;de:05162:20343
9283;de:05162:20342
9284;de:05162:20341
9285;de:05162:20340
9286;de:05162:20118
9289;de:05162:20115
9290;de:05162:20113
9291;de:05162:20112
9293;de:05162:20064
9294;de:05162:20111
9296;de:05162:20114
9297;de:05162:20251
9298;de:05162:20245
9299;de:05162:20244
9301;de:05162:20242
9302;de:05162:20489
9303;de:05162:20241
9304;de:05162:20240
9305;de:05162:20237
9306;de:05162:20236
9307;de:05162:20282
9308;de:05162:20232
9309;de:05162:20383
9311;de:05162:20202
9312;de:05162:20228
9313;de:05162:20227
9314;de:05162:20226
9315;de:05162:20196
9316;de:05162:20195
9318;de:05162:20165
9319;de:05162:20164
9321;de:05162:20167
9322;de:05162:20487
9323;de:05382:54444
9324;de:05382:54445
9325;de:05382:54446
9326;de:05382:54447
9327;de:05382:54135
9328;de:05162:20495
9329;de:05162:20283
9330;de:05162:20470
9331;de:05162:20221
9332;de:05162:20492
9333;de:05162:20220
9334;de:05162:20218
9335;de:05162:20281
9336;de:05162:20037
9337;de:05382:58888
9338;de:05362:85154
9339;de:05362:85158
9340;de:05358:4738
9341;de:05122:13678
9343;de:05382:54862
9344;de:05362:88543
9345;de:05362:89246
9346;de:05362:89247
9347;de:05362:89248
9348;de:05362:89249
9349;de:05362:89250
9350;de:05382:58948
9354;de:05382:58329
9355;de:05382:58330
9356;de:05382:55876
9357;de:05382:51546
9358;de:05382:58348
9359;de:05382:58349
9360;de:05382:58355
9362;de:05382:58338
9363;de:05378:34132
9366;de:05378:34344
9367;de:05122:13995
9368;de:05378:34334
9369;de:05378:34345
9370;de:05378:34347
9371;de:05382:54332
9372;de:05378:34348
9373;de:05378:34349
9374;de:05382:56646
9375;de:05358:6035
9376;de:05362:84277
9377;de:05382:58498
9379;de:05366:74138
9380;de:05366:74338
9381;de:05314:65443
9382;de:05378:31294
9383;de:05374:43342
9384;de:05366:75544
9385;de:05366:75636
9386;de:05366:77141
9387;de:05358:4761
9388;de:05358:4759
9389;de:05358:4757
9390;de:05358:4755
9391;de:05358:4709
9392;de:05358:2423
9393;de:05358:2169
9394;de:05358:2161
9395;de:05358:2163
9397;de:05358:4723
9398;de:05358:4721
9399;de:05358:4729
9400;de:05358:4719
9401;de:05358:4725
9402;de:05358:5049
9403;de:05358:5063
9404;de:05358:5061
9405;de:05358:5073
9406;de:05358:5037
9407;de:05358:5079
9408;de:05358:6049
9409;de:05358:6047
9412;de:05362:81199
9413;de:05362:81198
9414;de:05162:20197
9415;de:05162:20198
9416;de:05162:20083
9417;de:05162:20219
9418;de:05358:6067
9419;de:05358:5078
9421;de:05362:83980
9422;de:05362:88843
9423;de:05382:52582
9424;de:05382:52583
9425;de:05382:52584
9426;de:05382:52585
9427;de:05382:52586
9428;de:05362:81485
9429;de:05378:33238
9430;de:05122:13790
9433;de:05382:53431
9434;de:05382:53376
9435;de:05382:51666
9436;de:05358:2381
9437;de:05358:4717
9438;de:05358:4747
9439;de:05358:4727
9440;de:05358:5051
9441;de:05358:5075
9442;de:05358:2193
9443;de:05358:4711
9444;de:05358:4749
9445;de:05358:4735
9446;de:05358:4733
9447;de:05358:4743
9448;de:05122:13031
9449;de:05122:13732
9450;de:05122:13756
9451;de:05378:31168
9452;de:05378:36132
9455;de:05374:43436
9456;de:05378:35639
9457;de:05378:35245
9458;de:05378:35347
9459;de:05378:35340
9460;de:05378:35348
9461;de:05362:89642
9462;de:05362:89643
9464;de:05358:2207
9465;de:05358:2205
9467;de:05358:4753
9468;de:05366:74544
9469;de:05358:2433
9470;de:05374:46354
9471;de:05358:2439
9472;de:05358:4477
9473;de:05358:4473
9474;de:05382:54839
9476;de:05358:5038
9477;de:05314:66199
9478;de:05314:64455
9479;de:05362:89689
9480;de:05362:89647
9483;de:05366:72949
9484;de:05366:79539
9485;de:05122:13679
9486;de:05378:34351
9487;de:05378:34350
9488;de:05122:13677
9489;de:05122:13680
9490;de:05382:56156
9491;de:07138:020031
9492;de:05374:45555
9493;de:05374:45556
9494;de:05362:87588
9495;de:05362:87589
9496;de:05362:86930
9498;de:05362:86237
9517;de:05382:57161
9518;de:05382:57162
9519;de:05382:57163
9520;de:05382:57164
9521;de:05382:57165
9522;de:05382:57166
9523;de:05382:57167
9524;de:05382:57168
9525;de:05382:57169
9526;de:05382:57170
9527;de:05382:59745
9528;de:05382:59768
9529;de:05382:59750
9530;de:05382:59761
9531;de:05382:59763
9532;de:05382:59770
9533;de:05382:59767
9534;de:05382:59776
9535;de:05382:59777
9536;de:05382:59766
9537;de:05382:59778
9538;de:05382:59765
9539;de:05382:59779
9540;de:05382:59780
9541;de:05382:52588
9542;de:05362:86975
9543;de:05382:52589
9544;de:05362:88436
9545;de:05362:87134
9546;de:05366:76238
9547;de:05362:88360
9548;de:05366:78840
9549;de:05382:53299
9550;de:05374:46599
9551;de:05382:51375
9552;de:05366:77171
9553;de:05378:37446
9554;de:05362:86939
9555;de:05378:38159
9556;de:05378:38469
9557;de:05378:38466
9558;de:05378:38467
9559;de:05378:38468
9560;de:05162:20478
9561;de:05362:88902
9562;de:05362:88901
9563;de:05362:88102
9564;de:05358:3387
9565;de:05358:3421
9566;de:05358:3427
9567;de:05362:87401
9568;de:05362:82101
9569;de:05358:3419
9570;de:05362:81401
9571;de:05358:3391
9572;de:05358:3415
9573;de:05162:20280
9574;de:05315:16301
9575;de:05378:34467
9576;de:05366:74877
9577;de:05374:43746
9578;de:05362:88873
9579;de:05362:86637
9580;de:05378:38449
9581;de:05378:38461
9582;de:07233:30539
9583;de:07233:30633
9584;de:07233:30905
9585;de:05366:71701
9586;de:05366:71150
9587;de:05366:75301
9588;de:05366:77201
9589;de:05366:79301
9590;de:07233:30431
9591;de:05382:54866
9592;de:05366:72401
9593;de:05366:72402
9594;de:05366:73688
9595;de:05366:73689
9596;de:05366:72701
9597;de:05374:42653
9598;de:05382:51401
9599;de:05382:53901
9600;de:05366:72457
9601;de:05382:53101
9602;de:05366:72647
9603;de:05382:57160
9604;de:07131:080113
9605;de:07131:080087
9607;de:05122:13818
9608;de:07131:080005
9609;de:07131:080016
9610;de:07131:080334
9611;de:07131:080339
9612;de:07131:080308
9613;de:07131:080071
9614;de:07138:020555
9616;de:05378:38435
9617;de:05382:53258
9618;de:07131:080125
9619;de:05378:38103
9620;de:05362:89433
9621;de:05362:81148
9622;de:05122:13800
9624;de:05314:68801
9625;de:05382:53268
9626;de:05378:31202
9627;de:05382:53946
9628;de:05366:73140
9629;de:05366:73234
9630;de:05382:53450
9631;de:05378:37550
9633;de:05362:89664
9634;de:05362:89666
9635;de:05378:37555
9636;de:05382:52844
9637;de:05366:79248
9638;de:05366:79287
9639;de:05382:58301
9640;de:05382:57305
9641;de:05374:43855
9642;de:05378:35346
9643;de:05378:35541
9644;de:05378:31655
9645;de:05378:35540
9646;de:05378:31656
9647;de:05362:81197
9648;de:05120:12360
9649;de:05162:20392
9650;de:05358:4927
9651;de:05358:3411
9652;de:05358:3413
9653;de:05358:3403
9654;de:05358:3401
9655;de:05358:3417
9656;de:05382:57190
9657;de:05358:4958
9658;de:05334:5455
9659;de:05334:5449
9660;de:05334:5401
9661;de:05334:5403
9662;de:05334:5405
9663;de:05334:5363
9664;de:05382:57301
9665;de:05382:59102
9666;de:05358:4203
9667;de:05358:5889
9668;de:05358:5839
9669;de:05358:5837
9670;de:05362:81196
9672;de:05382:57185
9673;de:07131:080107
9675;de:05382:57188
9676;de:07138:020037
9677;de:07138:020005
9678;de:07138:020033
9681;de:05162:20394
9682;de:05158:19903
9683;de:05374:47145
9684;de:05378:37544
9685;de:05374:47964
9686;de:05382:57177
9687;de:07132:090581
9688;de:07132:090171
9689;de:05382:53801
9690;de:05162:20268
9691;de:05366:72156
9692;de:05378:38102
9693;de:05382:53495
9696;de:05366:78275
9697;de:05378:34199
9699;de:05366:78354
9700;de:05162:20314
9701;de:05314:64456
9702;de:05314:64457
9703;de:05314:64683
9704;de:05314:68571
9705;de:05314:67678
9706;de:05314:67343
9707;de:05314:67344
9708;de:05314:67345
9709;de:05158:19505
9710;de:05314:67346
9711;de:05374:47965
9712;de:05314:64458
9713;de:05314:64459
9714;de:05314:64460
9715;de:05314:66642
9716;de:05314:64282
9717;de:05122:13822
9718;de:05366:75139
9719;de:05378:37888
9720;de:05378:37889
9721;de:05378:37255
9723;de:05162:20387
9724;de:05366:73938
9725;de:05382:57140
9726;de:05382:57461
9727;de:05374:42146
9728;de:05362:86452
9729;de:05362:86650
9730;de:05382:59476
9731;de:05122:13771
9732;de:05382:56949
9733;de:05382:57736
9734;de:05382:57737
9735;de:05382:58943
9736;de:05382:59474
9737;de:05362:83562
9738;de:05362:83933
9739;de:05382:58655
9740;de:05358:5050
9741;de:05382:59684
9742;de:05378:32346
9743;de:05378:34366
9747;de:05382:56939
9748;de:05382:55673
9749;de:05382:59743
9750;de:05362:88359
9751;de:05362:88934
9753;de:05382:52134
9754;de:05366:72099
9755;de:05382:53377
9756;de:05382:53358
9757;de:05362:88933
9758;de:05382:53157
9759;de:05382:52543
9760;de:05382:51439
9761;de:05362:89842
9763;de:05382:52549
9764;de:05382:52550
9768;de:05382:52558
9769;de:05382:52559
9770;de:05362:87391
9772;de:05382:53530
9773;de:05362:87479
9774;de:05382:52564
9775;de:05382:52565
9776;de:05382:52546
9777;de:05314:64246
9778;de:05314:62571
9779;de:05314:62682
9780;de:05314:64680
9781;de:05314:69376
9782;de:05314:69377
9783;de:05314:69381
9784;de:05382:52566
9785;de:05382:52567
9786;de:05314:69382
9787;de:05362:88386
9788;de:05314:69383
9789;de:05382:52568
9790;de:05382:59656
9791;de:05382:52569
9792;de:05382:59657
9793;de:05382:52570
9794;de:05382:59658
9795;de:05316:21254
9797;de:05382:52578
9798;de:05362:84566
9799;de:05362:82158
9800;de:05382:52579
9801;de:05382:52580
9802;de:05362:88144
9803;de:05382:52548
9804;de:05382:52560
9805;de:05382:52563
9806;de:05382:52581
9807;de:05362:83934
9810;de:05378:42660
9813;de:05362:83935
9814;de:05362:86350
9815;de:05362:88480
9816;de:05362:88831
9817;de:05378:36340
9819;de:05378:37858
9820;de:05378:37845
9821;de:05378:37860
9823;de:05378:37861
9824;de:05378:37862
9825;de:05378:37863
9828;de:05378:37445
9830;de:05378:35337
9831;de:05378:37864
9832;de:05378:37865
9833;de:05382:53858
9834;de:05378:37866
9835;de:05378:37867
9836;de:05378:37868
9838;de:05378:35336
9839;de:05378:34437
9840;de:05378:35299
9841;de:05366:79842
9842;de:05362:86147
9843;de:05378:38104
9844;de:05366:72646
9848;de:05366:72458
9849;de:05378:35294
9853;de:05362:85197
9854;de:05378:35290
9857;de:05378:35289
9859;de:05378:35287
9860;de:05120:12153
9861;de:05120:12473
9862;de:05162:20537
9864;de:05162:20054
9865;de:05374:41657
9866;de:05378:35286
9867;de:05378:35285
9868;de:05378:35284
9869;de:05378:35283
9871;de:05378:35281
9872;de:05378:35229
9873;de:05378:35230
9877;de:05378:31177
9878;de:05378:32251
9879;de:05316:22179
9881;de:05316:21168
9883;de:05316:23366
9896;de:05316:21167
9954;de:05316:22189
9999;de:05382:55999
