EVA_NR;IFOPT;NAME
8006582;de:09663:54;Würzburg Süd
8006586;de:09663:2157;Würzburg-Zell
8006588;de:09475:9055;Wüstenselbitz
8006590;de:05562:3999;Wulfen(Westf)
8006592;de:03156:10012;Wulften
8006595;de:09775:4156;Wullenstetten
8006596;de:05124:11130;Wuppertal-Barmen
8006607;de:05124:11594;Wuppertal-Langerfeld
8006616;de:05124:11531;Wuppertal-Ronsdorf
8006618;de:05124:11313;Wuppertal-Sonnborn
8006619;de:05124:11396;Wuppertal-Steinbeck
8006620;de:05124:11524;Wuppertal-Unterbarmen
8006623;de:05124:11151;Wuppertal-Zoologischer Garten
8006624;de:09475:9307;Wurlitz
8006625;de:08327:1896;Wurmlingen Mitte
8006626;de:08327:2017;Wurmlingen Nord
8006627;de:10043:8006627;Wustweiler
8006628;de:08337:6762;Wutöschingen
8006629;de:08336:6605;Wyhlen
8006630;de:05170:37032;Xanten
8006633;de:08215:32618;Zaisenhausen
8006634;de:09471:21900;Zapfendorf
8006635;de:09674:75254;Zeil
8006641;de:08336:6599;Zell(Wiesental)
8006642;de:08116:1803;Esslingen-Zell
8006643;de:06437:11233;Bad König Zell
8006644;de:06535:11189;Zell-Romrod
8006646;de:06438:8562;Mainhausen Zellhausen
8006647;de:06634:204736;Zennern
8006648;de:06438:2801;Zeppelinheim
8006654;de:06633:209695;Zierenberg-Rosental
8006658;de:06633:203971;Zierenberg
8006659;de:05362:88102;Zieverich
8006660;de:09372:3019;Zillendorf
8006661;de:08225:8202;Zimmern(b Seckach)
8006662;de:08128:12541;Zimmern(Main-Tauber)
8006663;de:06634:204507;Zimmersrode
8006664;de:09573:5500;Zirndorf
8006666;de:09573:5520;Zirndorf Kneippallee
8006667;de:08326:6627;Zollhaus(Villingen-Schwenningen)
8006669;de:08326:6750;Blumberg-Zollhaus
8006670;de:09780:9027;Zollhaus-Petersthal
8006671;de:09175:4020;Zorneding
8006672;de:06431:3366;Zotzenbach
8006673;de:05366:72702;Euskirchen Zuckerfabrik
8006674;de:05366:74101;Zülpich
8006676;de:08125:1909;Züttlingen
8006678;de:08317:14050;Zusenhofen
8006679;de:08226:4520;Zuzenhausen
8006680;de:07320:8065;Zweibrücken Hbf
8006684;de:09276:5025;Zwiesel(Bay)
8006685;de:09276:5030;Zwieselau
8006686;de:08225:9191;Zwingenberg(Baden)
8006687;de:06431:4526;Zwingenberg(Bergstr)
8006688;de:09184:2010;Unterschleißheim
8006690;de:06412:101;Frankfurt(M)Galluswarte
8006691;de:06412:11;Frankfurt(M)Taunusanlage
8006692;de:06412:1;Frankfurt(M)Hauptwache
8006696;de:09162:1010;München-Neuperlach Süd
8006698;de:08111:6052;Stuttgart Schwabstr.
8006699;de:08111:6221;Stuttgart Feuersee
8006700;de:08111:6056;Stuttgart Stadtmitte
8006704;de:01003:58101;Lübeck-Travem. Skandinavienkai
8006705;de:02000:80951;Hamburg Reeperbahn
8006706;de:02000:80952;Hamburg Königstraße
8006707;de:03152:37762;Hann Münden
8006709;de:05562:3868;Dorsten
8006710;de:05911:5987;Bochum-Hamme
8006711;de:05911:5925;Bochum West
8006712;de:05914:2434;Hagen-Wehringhausen
8006713;de:05316:21101;Leverkusen Mitte
8006714;de:05122:13790;Solingen Vogelpark
8006715;de:08237:1431;Schwarzenberg
8006717;de:09187:90045;Vachendorf
8006718;de:05124:11302;Wuppertal-Vohwinkel
8006719;de:05124:11602;Wuppertal-Oberbarmen
8006730;de:09775:1711;Neu-Ulm
8006733;de:08216:32158;Gaggenau Mercedes-Benz Werk
8006743;de:08111:6080;Stuttgart Neckarpark
8006745;de:09263:99002;Straubing-Ost
8006749;de:02000:42018;Hamburg-Heimfeld
8006750;de:02000:41950;Hamburg Neuwiedenthal
8007000;de:08215:1241;Busenbach
8007001;de:08317:41111;Achern Stadt
8007002;de:08317:41310;Oberachern
8007003;de:08317:41311;Oberachern Bindfadenfabrik
8007004;de:08317:13620;Kappelrodeck
8007005;de:08317:13753;Furschenbach
8007006;de:08317:13751;Ottenhöfen
8007007;de:08215:1231;Ettlingen Stadt
8007008;de:08215:1301;Etzenrot
8007009;de:08215:1303;Marxzell
8007010;de:08215:1304;Frauenalb-Schielberg
8007011;de:08235:9558;Bad Herrenalb
8007012;de:08215:1402;Reichenbach(b. Ettlingen)
8007013;de:08215:1403;Langensteinbach Bahnhof
8007014;de:08215:1409;Ittersbach Bahnhof
8007015;de:08317:13752;Ottenhöfen West
8007044;de:02000:83960;Hamburg-Eidelstedt Zentrum
8007045;de:02000:86961;Hamburg-Schnelsen
8007046;de:02000:86960;Hamburg Burgwedel
8007047;de:01056:37968;Bönningstedt
8007048;de:01056:37967;Hasloh
8007049;de:01056:37965;Quickborn
8007050;de:01056:37964;Ellerau
8007051;de:01060:37963;Tanneneck
8007052;de:01060:37962;Ulzburg Süd
8007053;de:01060:37961;Henstedt-Ulzburg
8007054;de:01060:37960;Kaltenkirchen(Holst)
8007055;de:01060:37993;Nützen
8007056;de:01060:37992;Lentföhrden
8007057;de:01060:37991;Bad Bramstedt Kurhaus
8007058;de:01060:37981;Bad Bramstedt
8007059;de:01060:37990;Wiemersdorf
8007060;de:01060:37989;Großenaspe
8007061;de:01060:37988;Boostedt
8007062;de:01004:66208;Neumünster Süd AKN
8007064;de:01056:37966;Quickborn Süd
8007065;de:01056:99965;Langenmoor
8007066;de:01056:99964;Sparrieshoop
8007067;de:01056:99963;Bokholt
8007068;de:01056:99962;Voßloch
8007069;de:01056:8007069;Barmstedt Brunnenstr
8007070;de:01056:99960;Barmstedt
8007071;de:08425:2565;Stubersheim
8007072;de:08425:2576;Schalkstetten
8007073;de:08117:519;Waldhausen(b Geislingen)
8007074;de:08135:1144;Gussenstadt
8007075;de:08135:1095;Gerstetten
8007076;de:07132:90220;Biersdorf(Westerw)
8007077;de:07132:90210;Daaden
8007078;de:07132:90159;Alsdorf(Westerw)
8007079;de:07132:90233;Niederdreisbach
8007080;de:07132:1597;Schutzbach
8007101;de:08317:11022;Zell(Harmersbach)
8007102;de:08317:11027;Birach
8007103;de:08317:11051;Unterharmersbach
8007104;de:08317:11061;Kirnbach-Grün
8007105;de:08317:11081;Oberharmersbach Dorf
8007106;de:08317:11071;Oberharmersbach-Riersbach
8007113;de:07132:90219;Biersdorf-Ort(Ww)
8007114;de:03357:31090;Gnarrenburg
8007116;de:03356:68599;Nordsode
8007119;de:03356:45681;Hüttenbusch
8007120;de:03356:65102;Neu St Jürgen
8007122;de:03356:101702;Worpswede
8007133;de:08215:31002;Ubstadt Ort
8007134;de:08215:31004;Stettfeld(Baden)
8007135;de:08215:31005;Zeutern Bf
8007136;de:08215:3185;Zeutern Ost
8007137;de:01056:37994;Langeln(Holst)
8007138;de:08215:31008;Odenheim Bf
8007140;de:08215:32003;Unteröwisheim Bf
8007141;de:08215:32004;Oberöwisheim
8007142;de:08215:32005;Münzesheim
8007143;de:08215:32007;Gochsheim(Baden)
8007144;de:08215:32008;Bahnbrücken
8007145;de:08215:32009;Menzingen(Baden)
8007146;de:08215:32006;Münzesheim Ost
8007147;de:08415:28808;Trochtelfingen ALB-GOLD
8007148;de:01060:8007148;Dodenhof
8007158;de:06412:2298;Frankfurt-Unterliederbach
8007159;de:06436:2112;Liederbach
8007160;de:06436:4279;Kelkheim-Münster
8007161;de:06436:4295;Kelkheim
8007162;de:06436:4280;Kelkheim-Hornau
8007163;de:06434:4218;Schneidhain
8007164;de:06434:4230;Königstein(Taunus)
8007173;de:08215:1120;Eggenstein Bf
8007174;de:08215:1132;Leopoldshafen Leopoldstr.
8007191;de:08119:5804;Schorndorf-Hammerschlag
8007192;de:08119:5051;Haubersbronn
8007193;de:08119:5790;Miedelsbach-Steinenberg
8007194;de:08119:5791;Michelau(Württ)
8007195;de:08119:5792;Schlechtbach
8007196;de:08119:5036;Rudersberg
8007201;de:08215:1157;Hochstetten
8007203;de:01060:37974;Holstentherme
8007204;de:01060:37975;Kaltenkirchen Süd
8007222;de:08417:30612;Schlatt(Hohenz)
8007223;de:08417:30363;Jungingen(Hohenz)
8007224;de:08417:30611;Killer
8007225;de:08417:30610;Hausen-Starzeln
8007226;de:08417:30132;Burladingen
8007227;de:08417:30267;Gauselfingen
8007228;de:08437:40016;Neufra(Hohenz)
8007229;de:08437:48834;Gammertingen
8007230;de:08437:40019;Hettingen(Hohenz)
8007231;de:08437:40015;Hermentingen
8007232;de:08437:40014;Veringenstadt
8007233;de:08437:40013;Veringendorf
8007234;de:08437:40012;Jungnau
8007235;de:08437:40011;Hanfertal
8007273;de:01060:37982;Wahlstedt
8007275;de:09671:99147;Alzenau(Unterfr)
8007276;de:09671:99145;Kälberau
8007277;de:09671:1361;Michelbach(Unterfr)
8007278;de:09671:99144;Niedersteinbach
8007279;de:09671:99143;Mömbris-Mensengesäß
8007280;de:09671:99142;Schimborn
8007281;de:09671:99141;Königshofen(Kahl)
8007282;de:09671:1374;Blankenbach
8007283;de:09671:99140;Schöllkrippen
8007284;de:08316:6676;Riegel am Kaiserstuhl Ort
8007285;de:08316:6688;Endingen am Kaiserstuhl
8007286;de:08316:6671;Königschaffhausen
8007287;de:08316:6672;Sasbach am Kaiserstuhl
8007288;de:08316:6673;Jechtingen
8007289;de:08315:6674;Burkheim-Bischoffingen
8007290;de:08315:6703;Oberrotweil
8007291;de:08315:6691;Achkarren
8007293;de:08316:6687;Bahlingen am Kaiserstuhl
8007294;de:08316:509;Nimburg(Baden)
8007295;de:08315:6662;Eichstetten am Kaiserstuhl
8007296;de:08315:6658;Bötzingen
8007297;de:08315:6710;Bötzingen Mühle
8007299;de:08316:5290;Riegel-Malterd.NE
8007310;de:08316:6715;Bahlingen Riedlen
8007325;de:08118:5632;Münchingen
8007326;de:08118:5795;Schwieberdingen
8007327;de:08118:4527;Hemmingen
8007330;de:08315:6502;Bad Krozingen Ost
8007331;de:08315:6723;Oberkrozingen
8007332;de:08315:6526;Staufen
8007333;de:08315:6529;Staufen Süd
8007334;de:08315:6528;Etzenbach
8007335;de:08315:6527;Dietzelbach
8007336;de:08315:6714;Hof(Münstertal)
8007337;de:08315:6523;Münstertal(Schwarzwald)
8007338;de:09372:1728;Zellerthal
8007339;de:09372:1606;Grafenwiesen
8007341;de:09372:1658;Watzelsteg
8007342;de:09372:1655;Hohenwarth
8007343;de:09372:1054;Arrach
8007344;de:09372:1815;Frahelsbruck
8007345;de:09372:1800;Lam
8007357;;Urmersbach
8007434;de:08226:2964;Neckarbischofsheim Stadt
8007435;de:08226:2960;Neckarbischofsheim Helmhof
8007436;de:08226:2965;Untergimpern
8007437;de:08125:4625;Obergimpern
8007438;de:08125:5617;Siegelsbach
8007439;de:08225:9177;Hüffenhardt
8007441;de:08226:3065;Neidenstein
8007442;de:08226:3943;Waibstadt
8007443;de:08226:710;Eschelbronn
8007444;de:08226:1464;Helmstadt(Baden)
8007445;de:08225:9175;Aglasterhausen
8007446;de:08116:5793;Frickenhausen
8007447;de:08116:4433;Linsenhofen
8007448;de:08116:5794;Neuffen
8007474;de:07331:6936;Alzey West
8007482;de:07335:94373;Miesenbach
8007625;de:08119:7567;Rudersberg-Oberndorf
8007630;de:09182:43209;Moosrain
8007631;de:09182:43193;Gmund(Tegernsee)
8007632;de:09182:43401;Tegernsee
8007646;de:08327:1717;Trossingen Stadt
8007768;de:03452:67927;Norddeich Mole
8007769;de:01054:18719;Dagebüll Mole
8007790;de:01004:66202;Neumünster Stadtwald
8007800;de:03357:14519;Bremervörde
8007801;de:05358:4138;Jülich-Broich
8007802;de:05358:4136;Jülich-Nord
8007803;de:05358:4592;Linnich Bhf
8007804;de:03352:28359;Frelsdorf
8007805;de:03352:29720;Geestenseth
8007806;de:05358:4654;Linnich-Tetz
8007807;de:03357:40581;Heinschenwalde
8007808;de:03357:41857;Hesedorf
8007809;de:03359:50461;Mulsum-Essel
8007810;de:03357:70250;Oerel
8007811;de:03352:84140;Sellstedt
8007812;de:03352:96819;Wehdel
8007814;de:05358:4253;Jülich-Selgersdorf
8007815;de:05358:4217;Jülich Forschungszentrum
8007816;de:05358:5003;Krauthausen
8007817;de:05358:4995;Huchem-Stammeln
8007818;de:05358:2251;Düren Annakirmesplatz
8007819;de:05358:2493;Düren-Lendersdorf
8007820;de:05358:4445;Kreuzau Bahnhof
8007821;de:05358:4487;Üdingen
8007822;de:05358:4493;Untermaubach-Schlagstein
8007823;de:05358:4463;Obermaubach
8007824;de:05358:4919;Zerkall
8007825;de:05358:4911;Nideggen-Brück
8007826;de:05358:4897;Abenden
8007827;de:05358:3385;Blens
8007828;de:05358:3399;Hausen (b Düren)
8007829;de:05358:3409;Heimbach (Eifel)
8007830;de:05358:4441;Kreuzau-Eifelstraße
8007831;de:03359:51964;Apensen
8007832;de:05358:2509;Düren Renkerstraße
8007833;de:05358:2341;Düren-Kuhbrücke
8007834;de:05358:2541;Niederau-Tuchmühle
8007835;de:05358:5031;Selhausen
8007836;de:05358:2427;Düren Im Großen Tal
8007840;de:03359:51977;Bargstedt
8007841;de:03359:51976;Brest-Aspe
8007843;de:03359:51978;Harsefeld
8007844;de:03359:51975;Kutenholz
8007845;de:03359:51979;Ruschwedel
8007847;de:06434:6304;Hausen(Taunus)
8007848;de:06434:6307;Hundstadt
8007849;de:06434:6398;Köppern
8007850;de:06434:6303;Neu-Anspach
8007851;de:06434:6301;Saalburg(Taunus)
8007852;de:06434:6305;Usingen
8007853;de:06434:6302;Wehrheim
8007854;de:06434:6306;Wilhelmsdorf
8007855;de:08118:7606;Korntal Gymnasium
8007856;de:09573:5410;Wilhermsdorf Mitte
8007857;de:07334:35005;Schaidt(Pfalz)
8007858;de:07337:4617;Steinfeld(Pfalz)
8007859;de:07337:4685;Kapsweyer
8007860;de:07337:4626;Schweighofen
8007861;de:08212:1600;Grötzingen Krappmühlenweg
8007863;de:08215:1601;Berghausen Pfinzbrücke
8007864;de:08215:1634;Berghausen Am Stadion
8007866;de:08215:1616;Söllingen Reetzstr.
8007867;de:08437:44006;Thiergarten(Hohenz)
8007868;de:10044:8007868;Lebach-Jabach
8007886;de:07134:35475;Ruschberg
8007887;de:07134:35415;Heimbach(Nahe)Ort
8007888;de:07134:35470;Baumholder
8007892;de:04011:14312;Bremen-Aumund
8007893;de:03356:14006;Klinikum Bremen-Nord/Beckedorf
8007894;de:04011:14313;Bremen-Blumenthal
8007895;de:04011:14086;Bremen Mühlenstraße
8007896;de:04011:14016;Bremen Kreinsloger
8007897;de:04011:14240;Bremen Turnerstraße
8007898;de:04011:14316;Bremen-Farge
8010001;de:14523:553;Adorf(Vogtl)
8010003;de:16077:8010003;Altenburg
8010004;de:12073:900340004;Angermünde
8010005;de:14521:50005;Annaberg-Buchholz Süd
8010006;de:14625:6770;Arnsdorf(Dresden)
8010007;de:16070:8010007;Arnstadt Hbf
8010008;de:14713:8010008;Leipzig Anger-Crottendorf
8010009;de:15089:8010009;Aschersleben
8010010;de:14521:40085;Aue(Sachs)
8010011;de:14523:309;Auerbach(V) ob Bf
8010012;de:14523:1102;Auerbach(V) unt Bf
8010013;de:15089:8010013;Baalberge
8010014;de:16073:8010014;Bad Blankenburg(Thüringerw)
8010016;de:13072:2028;Bad Doberan
8010017;de:12064:900321025;Bad Freienwalde
8010018;de:13074:5118;Bad Kleinen
8010019;de:15084:8010019;Bad Kösen
8010020;de:16064:8010020;Bad Langensalza
8010021;de:16063:8010021;Bad Salzungen
8010022;de:14628:3620;Bad Schandau
8010025;de:12060:900350149;Basdorf
8010026;de:14625:7500;Bautzen
8010027;de:14521:40120;Aue(Sachs) Erzgebirgsstadion
8010028;de:12067:900310042;Bad Saarow Klinikum
8010029;de:12067:900311129;Beeskow
8010031;de:12069:900220143;Bad Belzig
8010032;de:15087:8010032;Berga-Kelbra
8010033;de:13073:11329;Bergen auf Rügen
8010035;de:11000:900162001;Berlin-Karlshorst
8010036;de:11000:900160004;Berlin-Lichtenberg
8010040;de:14523:103;Kürbitz
8010041;de:11000:900192001;Berlin-Schöneweide
8010043;de:15089:8010043;Bernburg
8010044;de:14522:70494;Berthelsdorf(Erzgeb)
8010045;de:14626:9510;Bertsdorf
8010046;de:14729:8010046;Beucha
8010047;de:15086:8010047;Biederitz
8010048;de:16061:8010048;Birkungen
8010049;de:14625:7000;Bischofswerda
8010050;de:15082:8010050;Bitterfeld
8010051;de:13076:9062;Blankenberg(Meckl)
8010053;de:12072:900245027;Blankenfelde(Teltow-Fläming)
8010054;de:15087:8010054;Blankenheim(Sangerhausen)
8010055;de:16062:8010055;Bleicherode Ost
8010056;de:15083:8010056;Blumenberg
8010059;de:14729:8010059;Borsdorf(Sachs)
8010060;de:12051:900275110;Brandenburg Hbf
8010061;de:16065:8010061;Bretleben
8010064;de:12060:900350124;Britz
8010066;de:13072:125;Bützow
8010067;de:16067:8010067;Bufleben
8010069;de:12066:900435459;Calau(Nl)
8010070;de:15089:8010070;Calbe(Saale) Ost
8010071;de:15089:8010071;Calbe(Saale) West
8010072;de:14627:4180;Coswig(b Dresden)
8010073;de:12052:900470000;Cottbus
8010074;de:14521:40184;Cranzahl
8010076;de:14730:8010076;Delitzsch unt Bf
8010077;de:15001:8010077;Dessau Hbf
8010078;de:15084:8010078;Deuben(Zeitz)
8010079;de:12062:900415112;Doberlug-Kirchhain
8010080;de:14522:55998;Döbeln Hbf
8010081;de:16067:8010081;Döllstädt
8010084;de:15089:8010084;Gnadau
8010085;de:14612:28;Dresden Hbf
8010086;de:15003:8010086;Magdeburg-Rothensee
8010088;de:14612:658;Dresden-Klotzsche
8010089;de:14612:16;Dresden-Neustadt
8010091;de:14628:3750;Dürrröhrsdorf
8010092;de:14626:9285;Ebersbach(Sachs)
8010093;de:12060:900350127;Eberswalde Hbf
8010094;de:14626:9341;Eibau
8010095;de:14730:8010095;Eilenburg
8010096;de:15083:8010096;Eilsleben(b Magdeburg)
8010097;de:16056:8010097;Eisenach
8010099;de:12062:900415502;Elsterwerda
8010100;de:12062:900415167;Elsterwerda-Biehla
8010101;de:16051:8010101;Erfurt Hbf
8010102;de:16051:8010102;Erfurt Nord
8010103;de:12062:900415345;Falkenberg(Elster)
8010105;de:16056:8010105;Eisenach Opelwerke Hp
8010106;de:14523:379;Falkenstein(Vogtl)
8010108;de:14522:55108;Flöha
8010109;de:12061:900260005;Berlin-Schönefeld Flughafen
8010110;de:16063:8010110;Förtha(Eisenach)
8010111;de:12071:900445010;Forst(Lausitz)
8010113;de:12053:900360000;Frankfurt(Oder)
8010115;de:14522:70228;Freiberg(Sachs)
8010116;de:14628:1167;Freital-Hainsberg
8010117;de:12073:900340027;Templin Stadt
8010118;de:16067:8010118;Fröttstädt
8010119;de:15089:8010119;Frose
8010120;de:12067:900310001;Fürstenwalde(Spree)
8010121;de:15090:8010121;Geestgottberg
8010122;de:14729:8010122;Geithain
8010123;de:15086:8010123;Genthin
8010124;de:16065:8010124;Reinsdorf(Artern)
8010125;de:16052:8010125;Gera Hbf
8010126;de:16052:8010126;Gera Süd
8010127;de:15085:817;Gernrode(Harz)
8010128;de:14522:55107;Flöha-Plaue
8010129;de:14524:10800;Glauchau(Sachs)
8010130;de:14524:50130;Glauchau-Schönbörnchen
8010131;de:14626:8885;Görlitz
8010133;de:16053:8010133;Jena-Göschwitz
8010134;de:16077:8010134;Gößnitz
8010136;de:16067:8010136;Gotha
8010137;de:16070:8010137;Gräfenroda
8010139;de:13075:1;Greifswald
8010140;de:16076:8010140;Greiz
8010141;de:13074:9042;Grevesmühlen
8010142;de:16066:8010142;Grimmenthal
8010144;de:14729:8010144;Großbothen
8010145;de:16071:8010145;Großheringen
8010146;de:15084:8010146;Großkorbetha
8010150;de:12067:900310060;Grunow(Niederlausitz)
8010151;de:15086:8010151;Güsen(b Genthin)
8010152;de:15089:8010152;Güsten
8010153;de:13072:2295;Güstrow
8010154;de:15082:8010154;Güterglück
8010155;de:15002:8010155;Halle Messe
8010156;de:13076:4512;Hagenow Land
8010157;de:15357:3317;Halberstadt
8010158;de:15083:8010158;Haldensleben
8010159;de:15002:8010159;Halle(Saale)Hbf
8010160;de:15002:8010160;Halle-Neustadt
8010161;de:14730:8010161;Eilenburg Ost
8010162;de:15002:8010162;Halle-Ammendorf
8010163;de:14628:3040;Heidenau
8010166;de:14523:66;Herlasgrün
8010167;de:12068:900205011;Herzberg(Mark)
8010168;de:15087:8010168;Hettstedt
8010169;de:15085:8010169;Heudeber-Danstedt
8010170;de:16073:8010170;Hockeroda
8010171;de:12066:900435314;Hosena
8010172;de:15090:8010172;Hohenwulsch
8010173;de:13076:7527;Holthusen
8010174;de:14626:8625;Horka
8010175;de:12068:900205005;Neuruppin Rheinsberger Tor
8010176;de:13074:9063;Hornstorf
8010177;de:14625:7995;Hoyerswerda
8010178;de:16070:8010178;Ilmenau
8010179;de:13075:6440;Jatznick
8010182;de:12072:900245002;Jüterbog
8010183;de:12066:900435001;Sedlitz Ost
8010184;de:14511:30062;Chemnitz Hbf
8010185;de:14511:30219;Chemnitz Süd
8010186;de:14713:8010186;Leipzig Karlsruher Str
8010189;de:12064:900321518;Küstrin-Kietz
8010191;de:15087:8010191;Klostermansfeld
8010193;de:12061:900260001;Königs Wusterhausen
8010194;de:15089:8010194;Könnern
8010195;de:15082:8010195;Köthen
8010196;de:16074:8010196;Crossen a d Elster
8010198;de:16051:8010198;Kühnhausen
8010199;de:13072:2502;Lalendorf
8010201;de:13072:1717;Langhagen
8010202;de:16077:8010202;Lehndorf(Altenburg)
8010203;de:16061:8010203;Leinefelde
8010205;de:14713:8010205;Leipzig Hbf
8010206;de:14713:8010206;Leipzig-Connewitz
8010207;de:14713:8010207;Leipzig-Leutzsch
8010208;de:14713:8010208;Leipzig-Paunsdorf
8010209;de:14713:8010209;Leipzig-Plagwitz
8010210;de:13073:11056;Lietzow(Rügen)
8010212;de:14626:9155;Löbau(Sachs)
8010213;de:13075:6011;Löcknitz
8010214;de:12065:900203780;Löwenberg(Mark)
8010215;de:12072:900245029;Ludwigsfelde
8010216;de:13076:4782;Ludwigslust
8010217;de:12061:900261512;Lübben(Spreewald)
8010220;de:12066:900435602;Lübbenau(Spreewald)
8010222;de:15091:8010222;Lutherstadt Wittenberg Hbf
8010224;de:15003:8010224;Magdeburg Hbf
8010226;de:15003:8010226;Magdeburg-Neustadt
8010227;de:13071:10005;Malchin
8010228;de:14729:8010228;Markkleeberg-Großstädteln
8010229;de:14523:1120;Mehltheuer
8010230;de:16066:8010230;Meiningen
8010231;de:15001:8010231;Meinsdorf
8010232;de:15088:8010232;Merseburg
8010233;de:12069:900220003;Michendorf
8010234;de:14626:9700;Mittelherwigsdorf
8010235;de:16064:8010235;Mühlhausen(Thür)
8010236;de:12064:900320014;Müncheberg(Mark)
8010238;de:14729:8010238;Narsdorf
8010239;de:12063:900210005;Nauen
8010240;de:15084:8010240;Naumburg(Saale)Hbf
8010241;de:13071:12353;Neubrandenburg
8010242;de:16067:8010242;Neudietendorf
8010243;de:14729:8010243;Neukieritzsch
8010244;de:14523:1122;Neumark(Sachs)
8010245;de:14521:60826;Neuoelsnitz
8010246;de:12068:900205006;Neuruppin West
8010248;de:12068:900205488;Neustadt(Dosse)
8010249;de:14628:3880;Neustadt(Sachs)
8010250;de:13071:80001;Neustrelitz Hbf
8010253;de:14522:30320;Niederwiesa
8010254;de:15085:8010254;Nienhagen(Halberst)
8010255;de:11000:900120005;Berlin Ostbahnhof
8010256;de:16062:8010256;Nordhausen
8010259;de:14626:9725;Oberoderwitz
8010260;de:16073:8010260;Obstfelderschmiede
8010261;de:15083:8010261;Oebisfelde
8010264;de:16074:8010264;Orlamünde
8010266;de:15083:8010266;Oschersleben(Bode)
8010267;de:13076:6297;Parchim
8010268;de:13075:6237;Pasewalk
8010269;de:14729:8010269;Pegau
8010272;de:14628:3370;Pirna
8010273;de:13072:659;Plaaz
8010274;de:16070:8010274;Plaue(Thür)
8010275;de:14523:1144;Plauen(Vogtl) ob Bf
8010277;de:14521:49407;Pockau-Lengefeld
8010279;de:12054:900230002;Potsdam Pirschheide
8010280;de:12054:900230006;Potsdam Charlottenhof
8010281;de:15091:8010281;Pratau
