ASS_NR,VRS_NR,GlobalID/IFOPT,H_Name,H_Provgem,H_ProvOrt,H_KOORX,H_KOORY
8804,91443,de:05358:2295,Kaiserplatz,D?ren,D?ren,2534035,5629793
8805,72198,de:05366:72198,St.-Vither-Str.,Euskirchen,Mitte,2555212,5614634
8806,72199,de:05366:72199,Gottfried-Kinkel-Str.,Euskirchen,Mitte,2555834,5613313
8807,91280,de:05358:4929,D?rener Tor,Nideggen,Nideggen,2534114,5617384
8808,75740,de:05366:75740,Am Weinberg,Mechernich,Eiserfey,2546856,5601920
8809,53846,de:05382:53846,Wegscheid,Alfter,Oedekoven,2572531,5621015
8810,64244,de:05314:64244,Fraunhoferstr.,Bonn,Dransdorf,2574422,5623208
8811,63157,de:05314:63157,K?slinstr.,Bonn,Duisdorf,2574490,5620389
8812,63765,de:05314:63765,Henri-Spaak-Str.,Bonn,Medinghoven,2572779,5620125
8813,64758,de:05314:64758,Kranenweg,Bonn,Graurheindorf,2576561,5625588
8814,64759,de:05314:64759,Graurheindorf Hafen,Bonn,Graurheindorf,2576687,5625399
8815,69380,de:05314:69380,R?ttgen Abzw.,Bonn,R?ttgen,2576166,5617338
8816,53656,de:05382:53656,Clarenweg,Bornheim,Hersel,2574096,5626440
8817,58554,de:05382:58554,Wiesengrund,Neunkirchen-Seelscheid,Wolperath,2593559,5631937
8818,71136,de:05366:71136,Deutscher Platz,Weilerswist,Mitte,2559202,5624376
8819,86150,de:05362:86150,Nikolaus-Ehlen-Str.,Erftstadt,Lechenich,2553793,5628720
8820,74130,de:05366:74130,Am Silberberg,Z?lpich,Mitte,2545687,5618035
8821,34434,de:05378:34434,Bechhausen,Wermelskirchen,Mitte,2581754,5663794
8822,34435,de:05378:34435,Rausm?hle,Wermelskirchen,Mitte,2582700,5663360
8823,23257,de:05316:23257,Kamp,Leverkusen,Steinb?chel,2575447,5659064
8824,23359,de:05316:23359,Sporrenberger M?hle,Leverkusen,L?tzenkirchen,2574989,5659315
8825,23356,de:05316:23356,In der W?ste,Leverkusen,L?tzenkirchen,2574474,5659440
8826,45765,de:05374:45765,Merkausen,Wiehl,Alferzhagen,2611621,5651743
8827,87482,de:05362:87482,H?ttenstr.,Kerpen,Sindorf,2546456,5640472
8828,45752,de:05374:45752,Max-Planck-Str. Abzw.,Wiehl,Bomig,2608343,5649357
8829,47199,de:05374:47199,Bergneustadt Friedhof,Bergneustadt,Mitte,2547232,5640875
8830,86335,de:05362:86335,Rosenstr.,Erftstadt,Liblar,2557688,5631720
8831,86336,de:05362:86336,Am Giezenbach,Erftstadt,Liblar,2557248,5632136
8832,62601,de:05314:62601,Endenich Nord Bf,Bonn,Endenich,2575031,5622775
8833,58460,de:05382:58460,Hauserm?hler Str.,Neunkirchen-Seelscheid,Seelscheid,2593628,5637370
8836,84368,de:05362:84368,Steingasse,Br?hl,Badorf,2562825,5630560
8837,87475,de:05362:87475,Jugendzentrum Sindorf,Kerpen,Sindorf,2546870,5640661
8838,58186,de:05382:58186,Kreuzh?uschen,Lohmar,Donrath,2588435,5636117
8839,58187,de:05382:58187,Ellhausen Abzw.,Lohmar,Donrath,2587949,5635893
8840,86345,de:05362:86345,Am Vogelsang (Industriegebiet),Erftstadt,Liblar,2558128,5631209
8841,62674,de:05314:62674,Auf dem H?gel,Bonn,Endenich,2575843,5621957
8842,53740,de:05382:53740,Am Wurmerich,Alfter,Gielsdorf,2572081,5621969
8843,78245,de:05366:78245,Kinoplatz,Schleiden,Mitte,2533880,5599343
8844,51152,de:05382:51152,Le-M?e-Platz,Meckenheim,Mitte,2573478,5610727
8845,51402,de:05382:51402,Industriepark (S),Meckenheim,Mitte,2572697,5612491
8846,31539,de:05378:31539,Altenwohnheim/Mediterana,Bergisch Gladbach,L?ckerath,2580123,5648583
8847,31559,de:05378:31559,Technologie-Park,Bergisch Gladbach,Bensberg,2583280,5647807
8848,31346,de:05378:31346,Dombach-Sander-Str.,Bergisch Gladbach,Sand,2581500,5651033
8850,72743,de:05366:72743,Auf der Fuhr,Euskirchen,Kuchenheim,2558126,5613367
8851,21149,de:05316:21149,CHEMPARK Tor 4,Leverkusen,Wiesdorf,2569020,5655203
8852,23174,de:05316:23174,Am Gesundheitspark,Leverkusen,Schlebusch,2572750,5655579
8853,56182,de:05382:56182,Freibad Grafenwerth,Bad Honnef,Mitte,2586229,5612027
8854,56183,de:05382:56183,Rheinf?hre,Bad Honnef,Mitte,2586091,5611399
8855,72748,de:05366:72748,Telemannstr.,Euskirchen,Kuchenheim,2559312,5613081
8856,72642,de:05366:72642,Rodderbach,Euskirchen,Palmersheim,2560620,5611807
8857,72643,de:05366:72643,Taubenstr.,Euskirchen,Flamersheim,2560478,5610607
8858,72644,de:05366:72644,Kranichstr.,Euskirchen,Flamersheim,2560479,5610410
8859,72645,de:05366:72645,Rotkehlchenweg,Euskirchen,Flamersheim,2560074,5609854
8860,72538,de:05366:72538,Weidenweg,Euskirchen,Kirchheim,2559211,5608246
8861,72539,de:05366:72539,Ohmstr.,Euskirchen,Kirchheim,2559406,5608284
8862,72540,de:05366:72540,Klosterpfad,Euskirchen,Kirchheim,2559533,5607923
8863,72937,de:05366:72937,Rigaer Str.,Euskirchen,Kleinb?llesheim,2558481,5615890
8864,72938,de:05366:72938,Filchner Str.,Euskirchen,Gro?b?llesheim,2558333,5616304
8865,72939,de:05366:72939,Wingertsberg,Euskirchen,Gro?b?llesheim,2558121,5616616
8866,72940,de:05366:72940,Feldgartenstr.,Euskirchen,Gro?b?llesheim,2557988,5617049
8867,56184,de:05382:56184,Uhlhof,Bad Honnef,Mitte,2586112,5610960
8868,72160,de:05366:72160,Klosterplatz/Galleria,Euskirchen,Mitte,2555691,5614098
8869,72031,de:05366:72031,City-Forum,Euskirchen,Mitte,2555802,5614027
8870,72032,de:05366:72032,Weststr.,Euskirchen,Mitte,2555313,5614536
8871,72033,de:05366:72033,Stettiner Str.,Euskirchen,Mitte,2554868,5614716
8872,72034,de:05366:72034,Georgstr.,Euskirchen,Mitte,2554687,5613537
8873,72158,de:05366:72158,Ruhrpark,Euskirchen,Mitte,2555747,5613696
8874,72159,de:05366:72159,Felix-Wankel-Str.,Euskirchen,Roitzheim,2557075,5612650
8876,72449,de:05366:72449,Hinter den G?rten,Euskirchen,Stotzheim,2557673,5610800
8877,72450,de:05366:72450,Kreuzberger Str.,Euskirchen,Stotzheim,2557650,5610548
8878,72451,de:05366:72451,An den Eichen,Euskirchen,Stotzheim,2557700,5610090
8879,72452,de:05366:72452,Wassermannstr.,Euskirchen,Stotzheim,2557967,5610310
8880,72453,de:05366:72453,Centaurstr.,Euskirchen,Stotzheim,2557801,5610553
8881,72640,de:05366:72640,Zeisigstr.,Euskirchen,Flamersheim,2559935,5610171
8882,72641,de:05366:72641,Ringsheimer Weg,Euskirchen,Flamersheim,2560686,5609899
8883,72035,de:05366:72035,S?dstr.,Euskirchen,Mitte,2555772,5613171
8884,72036,de:05366:72036,Schillingstr.,Euskirchen,Mitte,2555709,5614849
8885,75264,de:05366:75264,Am Hang,Mechernich,Kommern,2545364,5608410
8886,51142,de:05382:51142,Bahnhofstr.,Meckenheim,Mitte,2571899,5610650
8887,75153,de:05366:75153,Stollenh?tte,Mechernich,Roggendorf,2543374,5605265
8888,88233,de:05362:88233,Heppendorfer Str.,Bergheim,Ahe,2546103,5643429
8889,31335,de:05378:31335,Herrenstrunden Kirche,Bergisch Gladbach,Herrenstrunden,2582959,5653166
8890,75141,de:05366:75141,Strempt Post,Mechernich,Strempt,2543985,5605133
8891,75162,de:05366:75162,Elisabethh?tte,Mechernich,Mitte,2544948,5606883
8892,75262,de:05366:75262,Kommern Grundschule,Mechernich,Kommern,2546157,5608437
8893,75230,de:05366:75230,Am Bruch,Mechernich,Kommern,2547550,5608047
8895,88437,de:05362:88437,Dansweilerstr.,Bergheim,Glessen,2553097,5648205
8896,84386,de:05362:84386,Dreichtenweg,Br?hl,Badorf,2564217,5631032
8897,52156,de:05382:52156,Altes Kloster,Swisttal,Heimerzheim,2564540,5620481
8898,87494,de:05362:87494,Am Keuschenend,KERPEN,Sindorf,2546841,5641956
8899,67558,de:05314:67558,Lannesdorfer Str.,Bonn,Lannesdorf,2583050,5614611
8900,58555,de:05382:58555,Wolperather Weg,Neunkirchen-Seelscheid,Wolperath,2593677,5634088
8901,59736,de:05382:59736,Leuscheid Kirche,Windeck,Leuscheid,2610218,5627225
8902,83946,de:05362:83946,Am Kircht?rmchen,H?rth,Kalscheuren,2563206,5637550
8903,84592,de:05362:84592,Daberger H?he,Br?hl,Heide,2562677,5633375
8904,84392,de:05362:84392,Maiglerstr.,Br?hl,Pingsdorf,2561895,5631249
8905,84542,de:05362:84542,Talstr.,Br?hl,Kierberg,2561957,5633745
8906,75166,de:05366:75166,Kl?ranlage,Mechernich,Mitte,2547739,5606516
8907,84692,de:05362:84692,Freiherr-von-Stein-Str.,Br?hl,Kierberg,2563354,5634090
8908,84193,de:05362:84193,Karlsbad,Br?hl,Mitte,2563704,5633853
8909,84693,de:05362:84693,Gleuler Weg,Br?hl,Vochem,2563794,5634688
8910,84694,de:05362:84694,Bremer Str.,Br?hl,Vochem,2564164,5634943
8911,75263,de:05366:75263,B266 / Seeweg,Mechernich,Kommern,2545169,5608009
8912,84370,de:05362:84370,Pantaleonstr.,Br?hl,Badorf,2562871,5631396
8913,75185,de:05366:75185,Feytal,Mechernich,Mitte,2546674,5606460
8914,58485,de:05382:58485,Bruchhausen,Neunkirchen-Seelscheid,Bruchhausen,2592531,5635106
8915,75534,de:05366:75534,L?ckerath Grundschule,Mechernich,L?ckerath,2541954,5605801
8916,77231,de:05366:77231,Scheven,Kall,Scheven,2541738,5602754
8917,58488,de:05382:58488,Breitscheid,Neunkirchen-Seelscheid,Breitscheid,2592204,5637209
8918,58489,de:05382:58489,Schaaren,Neunkirchen-Seelscheid,Breitscheid,2592878,5636924
8919,58585,de:05382:58585,Stein,Neunkirchen-Seelscheid,Seelscheid,2594524,5638879
8920,75229,de:05366:75229,Becherhofer Weg,Mechernich,Kommern,2546408,5608429
8921,58578,de:05382:58578,Hardt,Neunkirchen-Seelscheid,Seelscheid,2595991,5636929
8923,36143,de:05378:36143,Menrath Abzw.,Odenthal,Mitte,2578602,5656548
8924,36144,de:05378:36144,Odenthal Kirche,Odenthal,Mitte,2578433,5655984
8925,75730,de:05366:75730,Vollem Insel Abzw.,Mechernich,Eiserfey,2546503,5602426
8926,83344,de:05362:83344,Zur Gottesh?lfe,H?rth,Alst?dten/Burbach,2559708,5638812
8927,84563,de:05362:84563,Margarethenstr.,Br?hl,Kierberg,2562334,5634020
8928,84173,de:05362:84173,Am Stern,Br?hl,Mitte,2563589,5632649
8929,84774,de:05362:84774,Autobahn,Br?hl,Schwadorf,2564339,5630828
8930,84775,de:05362:84775,Unter dem Dorf,Br?hl,Schwadorf,2564481,5630275
8931,86339,de:05362:86339,Am Vogelsang,Erftstadt,Liblar,2558540,5630790
8932,86340,de:05362:86340,Heidebroichstr.,Erftstadt,Liblar,2558561,5630379
8933,76934,de:05366:76934,Radermacher,Nettersheim,Holzm?lheim,2552059,5596204
8934,31530,de:05378:31530,Bensberg Rathaus,Bergisch Gladbach,Bensberg,2581739,5648485
8935,22367,de:05316:22367,In der Dasladen,Leverkusen,Quettingen,2572726,5659206
8936,23173,de:05316:23173,Ernst-Ludwig-Kirchner-Str.,Leverkusen,Schlebusch,2574822,5656271
8937,21347,de:05316:21347,An der Dingbank,Leverkusen,Rheindorf,2566207,5658096
8938,21348,de:05316:21348,Auf der Griesse,Leverkusen,Rheindorf,2566362,5657892
8939,75638,de:05366:75638,Bergheim Unterdorf,Mechernich,Bergheim,2546096,5604250
8940,72130,de:05366:72130,Rudolf-Diesel-Str.,Euskirchen,Mitte,2556350,5612660
8941,62678,de:05314:62678,Im Bendel,Bonn,Friesdorf,2580447,5617978
8942,29327,de:05158:19363,Rheinpark,Monheim am Rhein,Mitte,2562094,5663494
8943,83173,de:05362:83173,Dr.-Krau?-Str.,H?rth,Alt-H?rth,2560242,5636407
8944,93305,de:05122:13783,M?ngsten Br?ckenpark,Solingen,Schaberg,2579590,5670497
8945,52144,de:05382:52144,Heckenweg,Swisttal,Heimerzheim,2564364,5619977
8947,54850,de:05382:54850,Asselbachstr.,Troisdorf,Spich,2579281,5632826
8948,93704,de:05120:12514,L?ttringhausen Bf Schleife,Remscheid,L?ttringhausen,2586887,5676478
8949,67557,de:05314:67557,Mehlemer Str.,Bonn,Lannesdorf,2583170,5614991
8950,68717,de:05314:68717,Schie?bergweg,Bonn,Ramersdorf,2580997,5621766
8951,53461,de:05382:53461,Krankenhaus Zur heiligen Familie,Bornheim,Merten,2564938,5627229
8952,87483,de:05362:87483,Zeisigweg,Kerpen,Sindorf,2546725,5641057
8953,93703,de:05120:12113,L?ttringhausen Bf,Remscheid,L?ttringhausen,2586870,5676354
8954,93802,de:05120:12058,G?ldenwerth Bf,Remscheid,Reinshagen,2581350,5671115
8955,93501,de:05122:13006,Schaberg Bf,Solingen,Burg,2578956,5670407
8956,93401,de:05122:13869,Gr?newald (S),Solingen,Solingen,2575553,5670419
8959,82485,de:05362:82485,Rehbergweg,Frechen,Benzelrath,2554902,5642232
8960,57131,de:05382:57131,Schulzentrum Fritz-Jacobi-Str.,Hennef,Mitte,2589791,5627789
8961,82161,de:05362:82161,Villa Rustica,Frechen,K?nigsdorf,2555187,5645773
8962,78846,de:05366:78846,Schnorrenberg Siedlung,Hellenthal,Schnorrenberg,2531113,5587673
8963,78650,de:05366:78650,Miescheid Ort,Hellenthal,Miescheid,2527256,5588067
8964,78847,de:05366:78847,Oberwolfert Kirche,Hellenthal,Wolfert,2533058,5589429
8965,78848,de:05366:78848,Oberwolfert,Hellenthal,Wolfert,2533260,5589684
8966,77187,de:05366:77187,Kall Grundschule,Kall,Mitte,2539245,5601021
8967,77533,de:05366:77533,Golbach Mitte,Kall,Golbach,2537427,5599182
8968,77534,de:05366:77534,Obergolbach Schule,Kall,Golbach,2537281,5599142
8969,77535,de:05366:77535,Untergolbach Kapelle,Kall,Golbach,2537882,5599276
8970,77435,de:05366:77435,S?tenich Post,Kall,S?tenich,2539461,5598895
8971,77933,de:05366:77933,Forsthaus Abzw.,Kall,Urft,2540629,5596453
8975,78343,de:05366:78343,Sch?neseiffen Gemeindehaus,Schleiden,Sch?neseiffen,2527849,5598199
8976,78344,de:05366:78344,Thomscheiderhof,Schleiden,Bronsfeld,2530196,5597164
8977,78345,de:05366:78345,Kirchstr.,Schleiden,Dreiborn,2529275,5601244
8978,78250,de:05366:78250,H?hnchen,Schleiden,Mitte,2534302,5599768
8979,78348,de:05366:78348,Weierm?hle,Schleiden,Ettelscheid,2531612,5599175
8980,78349,de:05366:78349,Ettelscheid Abzw.,Schleiden,Ettelscheid,2531711,5599187
8983,53940,de:05382:53940,Mehrzweckhalle,Alfter,Volmershoven,2572051,5616532
8984,63677,de:05314:63677,Gau?str.,Bonn,Hardtberg,2574427,5619046
8986,76341,de:05366:76341,Gastst?tte Kurth,Nettersheim,Zingsheim,2547639,5598446
8987,55179,de:05382:55179,Hans Alfred Keller-Schule,Siegburg,Deichhaus,2585775,5629116
8988,76839,de:05366:76839,Am Stutzwald,Nettersheim,Tondorf,2551100,5592891
8989,79447,de:05366:79447,M?lheim Kindergarten,Blankenheim,M?lheim,2548412,5590688
8990,79536,de:05366:79536,Butscheid Siedlung,Blankenheim,Rohr,2551684,5589775
8991,79537,de:05366:79537,Sportplatz Abzw.,Blankenheim,Rohr,2552793,5591448
8992,79538,de:05366:79538,Paulinenhof,Blankenheim,Rohr,2551870,5590127
8993,79546,de:05366:79546,Freilinger See Camp Abzw.,Blankenheim,Freilingen,2550986,5587065
8994,79547,de:05366:79547,Heidehof Abzw.,Blankenheim,Freilingen,2550439,5587666
8996,82148,de:05362:82148,Augustinusstr.,Frechen,K?nigsdorf,2554440,5644717
8998,79548,de:05366:79548,Freilingen Kindergarten,Blankenheim,Freilingen,2551882,5586484
9000,83665,de:05362:83665,Graf-Stauffenberg-Str.,H?rth,Efferen,2562399,5640117
9001,83666,de:05362:83666,Pastor-Giesen-Str.,H?rth,Efferen,2562414,5640416
9002,83667,de:05362:83667,Efferener Str.,H?rth,Efferen,2562624,5641041
9003,88184,de:05362:88184,Walter-Gropius-Str.,Bergheim,Paffendorf,2542316,5646782
9004,88180,de:05362:88180,Willi-Messerschmitt-Str.,Bergheim,Paffendorf,2542657,5646476
9005,88438,de:05362:88438,Sommerhaus,Bergheim,Glessen,2552745,5648109
9006,72950,de:05366:72950,Procter & Gamble-Str.,Euskirchen,Gro?b?llesheim,2558367,5617812
9007,88980,de:05362:88980,Glesch P&R,Bergheim,Glesch,2541450,5648652
9008,77237,de:05366:77237,Voisseler Str.,Kall,Wallenthal,2540884,5603425
9009,75499,de:05366:75499,Kreuzgasse,Mechernich,Hostel,2543168,5607360
9010,88137,de:05362:88137,Bergheim Sportparkbad,Bergheim,Zieverich,2544577,5645651
9011,53144,de:05382:53144,Gewerbepark S?d,Bornheim,Mitte,2572602,5625445
9012,82663,de:05362:82663,Steinbergstr.,Frechen,Habbelrath,2553264,5641808
9013,88441,de:05362:88441,Glessen Gewerbegebiet,Bergheim,Glessen,2553415,5648353
9014,82162,de:05362:82162,Bergstr.,Frechen,K?nigsdorf,2554847,5645141
9015,81845,de:05362:81845,Marienhof,Pulheim,Dansweiler,2553850,5647088
9016,82151,de:05362:82151,R?merhofallee,Frechen,K?nigsdorf,2554610,5645645
9017,82130,de:05362:82130,D?rerstr.,Frechen,K?nigsdorf,2554791,5645207
9018,79452,de:05366:79452,Am M?rel,Blankenheim,M?lheim,2547052,5590599
9019,82132,de:05362:82132,Holbeinstr.,Frechen,K?nigsdorf,2554491,5645267
9020,81844,de:05362:81844,Donatusstr.,Pulheim,Brauweiler,2556269,5647570
9021,81846,de:05362:81846,Abteisportpark,Pulheim,Brauweiler,2555983,5647486
9022,88440,de:05362:88440,Im Selch,Bergheim,Glessen,2552449,5647937
9023,71198,de:05366:71198,Kessenicher Str.,Weilerswist,Bodenheim,2556478,5618452
9024,89690,de:05362:89690,Gartenstr.,Elsdorf,Mitte,2540907,5645035
9025,73237,de:05366:73237,Arloffer Weg,Bad M?nstereifel,Iversheim,2554729,5605779
9026,34180,de:05378:34180,Wermelskirchen Markt/Taubengasse,Wermelskirchen,Mitte,2585163,5668037
9027,71737,de:05366:71737,Derkum Kindergarten,Weilerswist,Derkum,2557486,5619958
9028,83269,de:05362:83269,Berrenrath Siedlung,H?rth,Berrenrath,2557601,5636986
9029,65251,de:05314:65251,Stiftsstr.,Bonn,Schwarzrheindorf,2579053,5624646
9030,83947,de:05362:83947,Daimlerstr.,H?rth,Herm?lheim,2563362,5638962
9031,83948,de:05362:83948,J?gerpfad,H?rth,Herm?lheim,2563610,5639097
9032,72946,de:05366:72946,Gustav-Nachtigal-Str.,Euskirchen,W?schheim,2557574,5617344
9033,91170,de:05334:4855,Burghotel,Monschau,Monschau,2517136,5602063
9034,23346,de:05316:23346,Zum Claash?uschen,Leverkusen,Biesenbach,2572943,5660038
9035,72054,de:05366:72054,Sparkassenzentrum,Euskirchen,Mitte,2557167,5613066
9036,91171,de:05334:4867,Parkhaus,Monschau,Monschau,2517058,5602424
9037,23347,de:05316:23347,Biesenbach Wende,Leverkusen,Biesenbach,2572704,5659832
9038,62680,de:05314:62680,Euskirchener Str.,Bonn,Endenich,2575100,5621342
9039,64687,de:05314:64687,Hans-Herter-Str.,Bonn,Buschdorf,2574791,5625023
9040,83179,de:05362:83179,Feierabendhaus,H?rth,Knapsack,2559827,5636340
9041,83175,de:05362:83175,Werner-Disse-Str.,H?rth,Alt-H?rth,2561009,5637944
9042,83174,de:05362:83174,Kapellenstr.,H?rth,Knapsack,2560581,5636761
9043,72953,de:05366:72953,Am Silberberg,Euskirchen,Gro?b?llesheim,2558607,5618192
9044,45756,de:05374:45756,Bomig West,Wiehl,Bomig,2607352,5649330
9045,29171,de:05158:34532,Deusser-Haus / Marienkapelle,Monheim am Rhein,Mitte,2561946,5662967
9046,96358,de:07138:020551,Hauptstr.,BUCHHOLZ (WW),Mitte,2598645,5617892
9047,96755,de:07138:020568,Am Hohen Weg,UNKEL,Mitte,2586312,5607208
9048,91474,de:05358:2357,Oberstr.,D?ren,D?ren,2534264,5629389
9049,72952,de:05366:72952,Heinrich-Barth-Str.,Euskirchen,Gro?b?llesheim,2559115,5617090
9050,72951,de:05366:72951,Schneppenheimer Weg,Euskirchen,Gro?b?llesheim,2558402,5617259
9051,96366,de:07138:020556,Mendt K57,BUCHHOLZ (WW),Mendt,2599308,5619893
9052,88842,de:05362:88842,Edisonstr.,Bergheim,Niederau?em,2547791,5650650
9053,84337,de:05362:84337,Vorgebirgsstr.,Br?hl,Badorf,2563093,5631308
9054,36549,de:05378:36549,Reisegarten Sch?llerhof,Odenthal,Neschen,2580056,5659376
9055,84360,de:05362:84360,Robertsstr./Metzenmacherweg,Br?hl,Badorf,2562625,5630444
9056,83176,de:05362:83176,Talm?hlenstr.,H?rth,Alt-H?rth,2560599,5637059
9057,85462,de:05362:85462,Friesenweg,Wesseling,Urfeld,2572103,5630306
9058,85463,de:05362:85463,Im Kaninsberg,Wesseling,Urfeld,2572376,5630348
9059,52599,de:05382:52599,Sassestr.,RHEINBACH,Mitte,2566656,5611329
9060,52595,de:05382:52595,Lidl-Markt,RHEINBACH,Mitte,2566841,5610843
9061,52590,de:05382:52590,Kolpingstr.,RHEINBACH,Mitte,2566714,5611187
9067,31848,de:05378:31848,Am Urnenfeld,Bergisch Gladbach,Hebborn,2578613,5653001
9068,31849,de:05378:31849,Amselweg,Bergisch Gladbach,Hebborn,2578278,5652330
9069,61469,de:05314:61469,Nussallee,Bonn,Poppelsdorf,2576909,5621827
9070,57455,de:05382:57455,Uckerath Kindergarten,Hennef,Uckerath,2596500,5622287
9072,86937,de:05362:86937,Z?lpicher Str.,Erftstadt,Friesheim,2554164,5624344
9073,64692,de:05314:64692,Gewerbepark Buschdorf,Bonn,Buschdorf,2574624,5624791
9074,75245,de:05366:75245,K?lner Str.,Mechernich,Kommern,2546481,5609245
9075,31637,de:05378:31637,Im Hilgersfeld,Bergisch Gladbach,Refrath,2578205,5646643
9076,33148,de:05378:33148,Birkenstr.,Leichlingen,Mitte,2570227,5665330
9077,33149,de:05378:33149,Gravenberger Weg,Leichlingen,Mitte,2570210,5665536
9078,93372,de:05122:13808,Rupelrath,Solingen,Aufderh?he,2570297,5666068
9079,33147,de:05378:33147,Windgesheide,Leichlingen,Mitte,2570381,5664544
9080,31440,de:05378:31440,Am Kierdorfer Feld,Bergisch Gladbach,Herkenrath,2583617,5650562
9081,61259,de:05314:61259,Herz-Jesu-Hof,Bonn,Innenstadt,2578083,5621917
9082,93378,de:05122:13805,Aufderh?he,Solingen,Aufderh?he,2571025,5667829
9084,29250,de:05158:19902,Albert-Einstein-Str.,Monheim am Rhein,Mitte,2562336,5660943
9085,78438,de:05366:78438,Gewerbegebiet Kr?psch,Hellenthal,Mitte,2532323,5595145
9086,72954,de:05366:72954,Industriegebiet,Euskirchen,Gro?b?llesheim,2558660,5616878
9087,31660,de:05378:31660,Schubertstr.,Bergisch Gladbach,Frankenforst,2579787,5647088
9088,34165,de:05378:34165,Kastanienweg,Wermelskirchen,Mitte,2585548,5666780
9089,34166,de:05378:34166,Frohntaler Str.,Wermelskirchen,Mitte,2585449,5666895
9090,34167,de:05378:34167,J?rgensgasse,Wermelskirchen,Mitte,2584895,5667685
9091,34168,de:05378:34168,Wermelskirchen Realschule,Wermelskirchen,Mitte,2585327,5667435
9092,86391,de:05362:86391,Poststr.,Erftstadt,Liblar,2557626,5631268
9093,93647,de:05120:12249,Gro?berghausen,Remscheid,Bliedinghausen,2585756,5670436
9094,93638,de:05120:12109,Pirnaplatz,Remscheid,Bliedinghausen,2584339,5672027
9095,34834,de:05378:34834,OBI,Wermelskirchen,Mitte,2587384,5668610
9096,93750,de:05120:12011,Am Weidenbroich,Remscheid,Bergisch Born,2588963,5669302
9098,83177,de:05362:83177,Gartenstr.,H?rth,Knapsack,2560154,5636405
9099,34170,de:05378:34170,Neusch?ferh?he,Wermelskirchen,Mitte,2585244,5667216
9103,51545,de:05382:51545,Eckendorfer Str.,Wachtberg,Fritzdorf,2576793,5607279
9104,51638,de:05382:51638,Wachtberger Weg,Wachtberg,Villip,2577666,5611333
9106,49355,de:05374:49355,"Griemeringhausen,Kaserne",Marienheide,Mitte,2607558,5663060
9107,49247,de:05374:49247,Lienkamp,Marienheide,Holzwipper,2610573,5663438
9108,49248,de:05374:49248,Lienkamp Abzw.,Marienheide,Holzwipper,2610128,5663217
9109,46654,de:05374:46654,Berghof,Morsbach,Lichtenberg,2617518,5638187
9111,49735,de:05374:49735,Sch?neborn Kindergarten,Marienheide,Kotthausen,2608035,5659703
9113,49737,de:05374:49737,D?inghausen,Marienheide,Kotthausen,2607354,5660262
9114,31535,de:05378:31535,Feuerwache,Bergisch Gladbach,Bensberg,2582083,5648581
9115,58490,de:05382:58490,Eich,Neunkirchen-Seelscheid,Seelscheid,2593479,5639463
9117,58491,de:05382:58491,Vossbitze,Neunkirchen-Seelscheid,Seelscheid,2594124,5641225
9119,83485,de:05362:83485,Stotzheim Kirche,H?rth,Stotzheim,2560938,5640166
9120,93156,de:05158:19650,Helmholtzstr.,Langenfeld,Richrath,2567883,5666818
